Company_Name,Industry,Company_Age_Years,Annual_Revenue,Revenue_Growth_Pct,Profit_Margin_Pct,Debt_to_Equity,Current_Ratio,ROE_Pct,Market_Share_Pct,Customer_Growth_Pct,Customer_Retention_Pct,Management_Experience_Years,Business_Risk,Market_Risk,Expected_ROI_Pct,Investment_Amount,Industry_Growth_Pct,Investment_Decision
Company_00173,Manufacturing,28,46119567.0,19.04,24.24,1.46,0.94,35.57,2.67,9.11,79.05,17.7,Medium,Low,21.72,10888097.0,10.72,Yes
Company_00174,Healthcare,15,22359618.0,16.97,20.39,2.09,0.64,21.21,4.77,14.28,89.96,8.3,High,Low,19.65,6398034.0,14.81,Yes
Company_00175,Energy,21,233304042.0,36.6,15.1,0.22,1.57,24.94,2.9,45.0,82.47,12.0,Low,Low,33.12,14561896.0,12.54,Yes
Company_00176,Healthcare,2,14413113.0,16.33,9.64,1.0,0.48,10.25,1.93,25.27,78.39,8.0,Medium,Low,22.56,866016.0,12.54,Yes
Company_00177,FMCG,11,70982892.0,-4.43,9.53,0.24,1.56,15.34,1.86,-14.16,72.52,14.7,Medium,Medium,8.86,20102577.0,6.38,Yes
Company_00178,Retail,18,68867275.0,14.4,9.88,0.35,0.69,14.19,7.86,11.96,82.61,14.1,Medium,Medium,16.64,17644798.0,9.52,Yes
Company_00179,Real Estate,18,133383155.0,,15.11,0.98,1.67,27.53,6.3,-1.68,98.54,19.1,Medium,Low,7.19,35763681.0,11.85,Yes
Company_00180,Technology,18,162698620.0,25.61,6.3,0.45,1.89,15.23,5.51,28.21,86.65,15.8,Medium,Low,20.09,45697823.0,15.49,Yes
Company_00181,Financial Services,5,44489032.0,16.22,9.36,0.87,1.63,3.17,4.04,14.15,71.39,7.5,Medium,Medium,16.23,10341441.0,8.14,Yes
Company_00182,Technology,18,78481126.0,13.04,13.29,0.76,2.94,13.43,3.43,17.16,82.38,18.7,Low,Low,11.26,17125913.0,11.38,Yes
Company_00183,Real Estate,19,224116422.0,1.12,12.27,0.3,1.69,13.29,1.35,7.17,71.74,12.1,Low,High,14.62,22366945.0,4.34,No
Company_00184,Telecommunications,21,47305320.0,13.62,2.59,1.08,2.66,10.13,7.36,24.69,,16.5,High,Medium,14.65,7897216.0,9.59,No
Company_00185,Financial Services,24,20197413.0,8.55,4.11,0.88,1.9,4.75,3.84,20.9,78.71,17.4,High,Low,12.56,5735119.0,10.04,No
Company_00186,FMCG,3,36061475.0,14.69,1.85,0.77,2.86,-1.41,7.49,28.23,83.82,2.0,High,Medium,16.18,4799722.0,6.18,No
Company_00187,Automobile,9,16495274.0,13.74,5.66,0.53,0.81,1.32,2.72,21.32,88.03,9.2,Medium,Medium,9.75,2386860.0,6.85,Yes
Company_00188,Manufacturing,14,68584550.0,33.81,8.05,0.93,1.13,16.62,14.59,34.92,99.0,17.5,Medium,Low,16.14,5903729.0,10.26,Yes
Company_00189,Manufacturing,24,123570369.0,9.17,11.71,0.37,1.64,4.03,5.65,0.25,74.29,15.3,Low,Medium,16.67,23654268.0,9.28,Yes
Company_00190,Financial Services,26,45111524.0,11.06,10.58,0.43,2.67,21.49,4.62,8.29,,16.1,Low,Low,6.88,4514969.0,10.18,Yes
Company_00191,Technology,23,12606430.0,21.96,11.06,0.89,1.6,8.0,2.58,15.82,68.45,18.0,Low,Low,29.21,2861387.0,20.05,Yes
Company_00192,Telecommunications,21,119155125.0,13.84,10.17,1.32,1.31,12.01,5.57,18.59,77.31,8.7,Medium,Low,14.14,32614858.0,11.61,Yes
Company_00193,Telecommunications,23,11047110.0,12.36,15.69,0.58,2.1,14.03,7.46,26.86,84.26,18.7,Low,High,14.98,3197102.0,2.17,Yes
Company_00194,Energy,16,13436319.0,10.05,4.0,0.96,2.22,2.08,1.17,6.69,78.38,12.0,High,Medium,16.27,2632112.0,8.98,Yes
Company_00195,Financial Services,21,42967129.0,25.48,2.95,0.84,1.32,5.06,4.58,18.58,82.38,12.3,High,Medium,20.17,4306155.0,8.67,No
Company_00196,Financial Services,24,61932214.0,17.33,14.37,0.94,1.35,18.7,4.63,13.16,70.78,19.5,Medium,Low,26.34,15346060.0,10.26,Yes
Company_00197,FMCG,10,71588424.0,8.53,6.92,0.51,2.71,1.68,6.7,21.11,81.04,11.8,Medium,Medium,17.09,4912759.0,8.93,No
Company_00198,Telecommunications,4,47266622.0,4.17,2.83,0.69,2.44,3.82,1.68,13.74,81.03,12.3,High,Medium,9.49,10687037.0,6.36,No
Company_00199,Telecommunications,4,223198209.0,17.98,13.73,0.73,2.59,19.4,8.41,26.39,65.39,8.9,Low,Medium,15.34,46582157.0,7.69,Yes
Company_00200,Automobile,3,52847801.0,14.22,0.29,1.71,2.15,6.14,8.07,8.14,96.42,7.8,High,Low,18.35,6596609.0,11.02,Yes
Company_00201,Energy,2,120480859.0,11.95,5.34,0.41,1.32,-3.11,8.27,19.5,86.58,7.6,Medium,Medium,7.74,31366998.0,8.88,Yes
Company_00202,Technology,15,97605553.0,12.87,-2.11,0.35,1.78,-2.3,3.25,15.21,82.31,12.3,High,Low,11.57,9030752.0,14.06,Yes
Company_00203,Healthcare,18,16661161.0,13.68,11.31,3.9,0.79,3.68,10.37,20.82,97.84,11.2,High,Low,12.54,4660602.0,11.11,Yes
Company_00204,Telecommunications,14,43282660.0,1.21,15.13,0.89,2.27,17.35,2.95,-3.18,74.18,14.3,Low,High,8.73,4272155.0,2.68,Yes
Company_00205,Energy,20,303944598.0,17.97,8.09,1.01,1.42,9.72,1.27,19.82,83.54,14.6,Medium,High,29.12,51814578.0,5.44,No
Company_00206,Technology,24,32567823.0,29.91,9.62,1.07,0.77,17.84,6.12,28.37,71.24,19.4,Medium,Low,30.4,8544541.0,21.89,Yes
Company_00207,Technology,16,28179522.0,15.4,19.31,1.15,1.76,31.05,4.81,21.54,94.64,11.2,Medium,Low,22.21,3802608.0,13.62,Yes
Company_00208,FMCG,28,57801357.0,6.09,11.48,1.23,2.31,10.07,11.05,21.31,84.42,16.1,Medium,High,25.03,16788792.0,4.42,No
Company_00209,Technology,26,33574977.0,20.61,23.44,1.15,0.94,31.72,2.55,14.79,76.11,18.0,Medium,Low,27.28,5974721.0,16.96,Yes
Company_00210,Healthcare,15,25466761.0,15.63,11.24,1.39,1.6,19.86,3.99,16.37,75.81,12.9,Medium,Low,17.08,3737689.0,12.67,Yes
Company_00211,Manufacturing,3,33156279.0,5.71,9.39,0.82,1.44,9.32,3.77,13.94,86.77,8.0,Medium,Medium,9.39,5145810.0,9.41,No
Company_00212,FMCG,8,168887232.0,1.92,14.65,1.35,2.22,24.48,8.43,1.46,90.75,9.2,Medium,Low,5.18,12338760.0,12.23,Yes
Company_00213,FMCG,18,44518157.0,7.06,7.81,2.12,0.46,12.8,2.47,4.12,74.76,17.5,High,Medium,6.88,5994764.0,9.65,No
Company_00214,Healthcare,19,16170025.0,13.51,11.21,0.84,2.36,14.25,11.44,16.09,86.75,9.2,Low,Low,15.62,1882065.0,11.41,Yes
Company_00215,FMCG,7,13832743.0,4.56,-4.1,0.98,1.33,-0.87,3.1,4.14,71.46,7.5,High,Medium,1.15,828987.0,6.73,No
Company_00216,Healthcare,28,326296735.0,20.23,20.14,0.55,1.69,16.68,3.75,32.74,86.43,18.9,Low,Low,13.01,93914597.0,11.49,Yes
Company_00217,Financial Services,22,41354812.0,15.02,12.26,0.68,2.23,17.94,5.14,18.94,81.0,16.2,Low,Low,21.94,5555135.0,13.62,Yes
Company_00218,FMCG,9,72342713.0,23.19,11.57,0.91,2.54,11.22,2.59,28.19,68.93,9.3,Medium,Medium,12.51,8049242.0,7.08,Yes
Company_00219,Energy,29,25954691.0,1.69,11.91,0.61,1.8,16.87,6.45,-1.5,74.16,16.1,Low,High,10.0,6626407.0,2.62,Yes
Company_00220,Telecommunications,28,65684375.0,10.84,,0.79,1.35,4.56,5.93,13.66,86.62,10.3,High,Medium,16.51,5411581.0,6.86,No
Company_00221,FMCG,3,172855020.0,4.37,5.2,0.9,1.44,10.71,3.34,5.98,82.59,9.7,Medium,High,9.18,41454436.0,3.39,Yes
Company_00222,Manufacturing,2,28720160.0,22.63,14.75,1.73,2.27,27.11,6.02,28.75,72.35,7.4,High,Low,15.04,7849323.0,16.55,Yes
Company_00223,Technology,17,73834180.0,23.56,12.4,0.47,1.3,18.03,6.13,29.55,73.8,16.4,Low,Low,24.6,9331884.0,13.1,Yes
Company_00224,Retail,8,15136948.0,15.77,12.7,0.94,1.91,23.61,7.25,14.4,67.27,3.6,Medium,Medium,11.41,3205694.0,8.51,Yes
Company_00225,Financial Services,23,279069040.0,0.56,8.37,0.54,1.78,6.49,10.23,3.33,71.53,13.4,Medium,Low,14.16,35980412.0,11.77,No
Company_00226,Financial Services,25,62820317.0,16.63,13.81,1.14,2.12,27.49,6.56,24.48,82.45,16.7,Medium,Low,15.25,11298604.0,10.13,Yes
Company_00227,Real Estate,12,35203596.0,3.05,1.07,1.19,1.72,-1.85,6.85,1.33,84.53,6.9,High,Medium,10.71,4267000.0,7.13,No
Company_00228,Retail,16,38815902.0,11.1,15.83,1.89,1.37,13.69,2.44,24.53,66.22,12.1,High,Low,15.77,5963370.0,10.27,Yes
Company_00229,Telecommunications,14,32410763.0,19.4,8.85,0.59,1.49,11.53,1.85,14.37,82.58,14.9,Medium,Low,23.95,6944986.0,11.58,Yes
Company_00230,Energy,25,33850495.0,5.46,8.49,0.81,1.45,10.1,3.49,5.92,70.06,14.8,Medium,Low,8.39,6766280.0,10.3,No
Company_00231,Automobile,3,6244194.0,24.53,9.39,1.17,0.94,4.31,6.19,21.14,82.44,11.1,Medium,Low,22.44,500000.0,13.44,Yes
Company_00232,Manufacturing,15,46005094.0,7.39,7.19,1.08,1.99,4.5,6.55,12.44,93.92,10.3,Medium,Medium,7.35,7657361.0,6.86,No
Company_00233,Energy,25,44394968.0,27.15,14.12,0.19,1.93,-2.33,0.97,29.22,73.17,19.6,Low,Medium,17.01,3522760.0,8.95,Yes
Company_00234,Manufacturing,7,75745975.0,13.95,13.74,0.51,0.97,10.7,5.45,7.88,80.63,6.7,Low,Low,17.84,10356396.0,10.47,Yes
Company_00235,Healthcare,10,32051719.0,28.99,,1.03,1.49,19.61,10.4,43.49,59.55,14.6,Medium,Low,27.54,8770131.0,14.05,Yes
Company_00236,FMCG,29,25962213.0,23.51,14.34,0.67,1.61,28.42,21.72,22.01,86.59,20.1,Low,Low,23.69,1370114.0,12.13,Yes
Company_00237,Financial Services,8,49670654.0,9.06,6.01,1.17,1.38,14.19,12.76,-0.79,75.95,10.9,Medium,Low,14.0,5849443.0,10.34,Yes
Company_00238,Technology,19,12698833.0,8.67,10.75,1.33,1.61,17.31,3.56,12.09,88.95,11.6,Medium,Low,12.62,2407393.0,14.78,Yes
Company_00239,Energy,25,56482605.0,13.4,11.15,0.67,1.7,28.81,3.43,16.16,78.82,15.2,Low,Medium,20.95,7340405.0,9.6,Yes
Company_00240,Healthcare,10,10272564.0,6.59,8.74,1.04,2.21,2.3,6.88,4.81,,11.7,Medium,Medium,7.55,2065839.0,7.67,No
Company_00241,Real Estate,24,129634488.0,21.35,14.37,1.67,1.64,19.12,8.46,18.31,97.17,18.6,High,Medium,13.89,21834120.0,7.29,No
Company_00242,Real Estate,5,89447554.0,8.87,2.57,1.31,2.01,18.17,10.38,10.74,84.6,5.3,High,Medium,13.36,14361593.0,7.6,No
Company_00243,Telecommunications,10,22754547.0,5.14,-2.0,0.49,1.02,-2.35,7.37,0.82,84.42,14.3,High,High,5.61,5554909.0,4.24,No
Company_00244,Retail,5,87706000.0,5.4,14.14,0.68,1.17,14.29,2.25,12.53,88.59,8.8,Low,Low,7.94,8018229.0,12.17,Yes
Company_00245,Technology,13,54971238.0,18.75,10.47,0.76,0.99,19.94,2.02,25.38,84.39,13.4,Low,Low,20.64,12215625.0,12.81,Yes
Company_00246,Real Estate,5,21207700.0,2.37,9.6,0.45,1.57,10.7,12.91,4.8,72.39,9.3,Medium,Medium,15.09,4559923.0,7.59,No
Company_00247,Retail,26,8958280.0,15.98,6.18,1.35,1.71,17.66,4.49,11.03,60.54,13.7,Medium,Medium,15.42,2344370.0,9.88,Yes
Company_00248,Real Estate,25,65430816.0,19.12,17.52,0.53,2.69,28.13,2.66,14.37,76.47,21.9,Low,Low,11.17,8626212.0,12.06,Yes
Company_00249,Real Estate,21,25454268.0,5.72,10.01,0.71,1.3,13.37,2.4,9.88,84.22,19.9,Low,Medium,22.38,5659529.0,7.97,Yes
Company_00250,Telecommunications,15,126817258.0,19.5,10.39,1.35,2.14,20.84,3.51,24.04,78.09,11.8,Medium,Medium,22.45,28436453.0,9.81,Yes
Company_00251,Financial Services,25,50600005.0,14.18,11.55,0.59,1.31,14.87,14.09,16.32,79.06,23.2,Low,Low,4.64,8572404.0,13.1,Yes
Company_00252,Retail,25,27587912.0,2.07,-1.25,0.62,1.78,2.36,,7.25,76.58,17.7,High,Medium,-1.25,4417218.0,9.37,No
Company_00253,Telecommunications,8,230485033.0,17.55,12.73,0.9,1.65,21.15,8.0,22.73,76.77,10.2,Medium,High,18.45,52258303.0,3.73,Yes
Company_00254,Financial Services,27,81614139.0,3.23,15.15,0.6,1.26,18.08,6.28,5.36,83.88,17.6,Low,Medium,14.4,13636617.0,6.7,No
Company_00255,Healthcare,14,2237143.0,19.87,12.95,1.74,1.17,26.95,4.81,22.35,86.08,11.8,High,Low,14.34,500000.0,13.32,Yes
Company_00256,Manufacturing,23,33068792.0,14.35,11.09,0.45,2.66,16.17,1.39,6.59,79.62,22.1,Low,Medium,16.55,8392059.0,8.37,Yes
Company_00257,Real Estate,9,15418180.0,16.48,9.04,0.21,1.52,15.13,8.61,18.68,86.62,12.6,Medium,Low,20.18,1556161.0,10.76,Yes
Company_00258,FMCG,24,25335201.0,15.84,15.9,1.19,2.25,13.39,3.08,16.9,81.25,17.2,Medium,Low,20.52,2438716.0,10.24,Yes
Company_00259,Energy,6,44212187.0,3.65,13.96,0.62,2.14,15.19,1.7,0.79,79.75,7.3,Low,Medium,6.69,10361152.0,7.45,Yes
Company_00260,Technology,13,67556497.0,27.37,10.86,0.48,1.45,16.47,1.51,32.9,80.11,10.5,Low,Low,31.94,7280654.0,12.53,Yes
Company_00261,Energy,14,62438613.0,19.23,13.02,0.93,1.73,23.19,7.33,20.85,78.13,11.7,Medium,Medium,26.24,6745421.0,9.53,Yes
Company_00262,Real Estate,30,124987674.0,11.27,10.64,0.94,1.79,23.71,8.44,15.02,76.24,16.4,Medium,High,18.47,27365166.0,4.95,Yes
Company_00263,Healthcare,21,85895516.0,4.39,9.98,0.49,2.05,8.11,1.13,-5.49,77.72,16.1,Medium,Low,6.43,5535784.0,10.72,No
Company_00264,Manufacturing,15,81496322.0,3.21,3.84,1.44,1.44,2.46,3.56,4.15,82.72,17.2,High,Medium,14.08,8599726.0,7.06,No
Company_00265,Telecommunications,29,59340467.0,14.19,15.83,1.2,0.87,13.83,6.33,20.04,76.49,22.8,Medium,Medium,11.87,9469032.0,6.58,Yes
Company_00266,FMCG,19,149276760.0,0.48,9.93,2.22,1.19,17.38,5.53,0.2,78.46,8.8,High,Low,11.48,18129830.0,11.51,No
Company_00267,FMCG,28,38213465.0,13.36,15.95,0.58,2.41,29.82,3.58,14.31,89.46,18.9,Low,Medium,18.35,8052736.0,7.98,Yes
Company_00268,FMCG,25,39066496.0,0.35,1.5,0.82,1.72,3.78,4.73,3.77,86.79,10.7,High,Medium,11.02,2802406.0,6.67,No
Company_00269,Retail,26,9897534.0,1.35,2.01,0.85,1.51,5.67,9.25,3.3,70.05,20.3,High,High,5.34,1495709.0,4.42,No
Company_00270,Financial Services,21,122702465.0,5.78,18.57,0.63,0.95,25.15,6.64,15.66,98.11,15.3,Low,Low,20.43,27197925.0,12.66,Yes
Company_00271,Automobile,5,46835249.0,11.38,15.24,0.94,2.41,17.71,7.61,16.6,,14.5,Medium,Medium,16.82,11379669.0,6.66,Yes
Company_00272,Automobile,22,605217475.0,20.17,7.36,0.98,1.61,4.14,3.76,24.96,77.71,17.2,Medium,Medium,13.41,100000000.0,9.35,Yes
Company_00273,Telecommunications,19,35421544.0,11.37,13.84,0.98,2.32,25.28,2.19,15.31,65.11,11.7,Medium,High,18.32,5601515.0,5.94,Yes
Company_00274,Telecommunications,8,53909915.0,15.72,8.13,0.63,2.14,13.27,5.86,25.21,87.82,5.4,Medium,Medium,17.68,6914180.0,9.51,Yes
Company_00275,Manufacturing,16,79563243.0,13.7,1.52,0.67,2.2,1.46,8.41,18.31,83.82,13.4,High,Medium,17.4,17465186.0,9.53,Yes
Company_00276,Manufacturing,22,19597618.0,17.6,0.37,0.55,2.69,21.46,3.22,13.07,73.76,16.8,High,Medium,11.7,2177733.0,9.82,Yes
Company_00277,Automobile,7,67815349.0,16.73,10.57,0.5,1.85,15.14,5.82,24.95,81.88,7.9,Low,Low,15.49,18813179.0,10.46,Yes
Company_00278,Energy,17,51495026.0,-1.68,14.43,0.72,1.68,9.33,4.99,-4.31,66.5,13.1,Low,Low,10.34,5146667.0,14.32,No
Company_00279,FMCG,21,38624548.0,20.01,,1.73,2.49,28.79,1.7,25.45,70.66,13.2,High,Low,16.41,5249265.0,10.67,Yes
Company_00280,Automobile,25,135468125.0,17.34,17.12,2.3,2.02,11.63,4.51,12.4,78.75,17.8,High,Medium,13.69,8266740.0,8.73,No
Company_00281,Telecommunications,9,23192677.0,7.47,12.79,1.54,1.27,20.51,5.6,-0.5,77.56,8.7,High,Medium,5.94,1317639.0,7.01,No
Company_00282,Financial Services,29,63161176.0,-1.39,8.28,0.58,2.34,15.16,3.7,-1.03,89.69,17.4,Medium,Medium,8.02,14562053.0,9.43,Yes
Company_00283,Retail,22,172170911.0,10.85,15.15,0.94,2.56,28.7,10.17,22.84,79.98,12.4,Medium,Medium,11.71,43140153.0,6.15,Yes
Company_00284,Technology,17,27423341.0,19.63,1.26,0.24,0.55,-1.56,2.22,15.64,77.88,18.8,High,Low,12.65,2326842.0,14.34,No
Company_00285,Energy,29,38848518.0,5.6,13.18,0.69,1.07,16.4,,1.06,73.14,16.4,Low,High,9.31,4599194.0,5.68,Yes
Company_00286,Technology,23,367062409.0,22.27,,0.61,1.32,9.82,4.99,20.0,84.15,18.5,Medium,Low,11.03,33322993.0,17.96,Yes
Company_00287,Manufacturing,17,74832734.0,17.29,6.24,2.1,1.99,15.37,4.41,7.68,61.13,12.9,High,Medium,11.87,8350306.0,6.79,No
Company_00288,Manufacturing,4,32516744.0,33.78,17.91,0.87,2.17,26.2,9.06,43.73,84.97,8.8,Low,Low,26.85,3797759.0,14.0,Yes
Company_00289,Financial Services,18,98914323.0,17.28,15.45,0.77,2.03,23.88,1.89,30.53,94.93,13.9,Low,Low,14.78,24523063.0,13.26,Yes
Company_00290,Energy,10,30850208.0,13.4,6.9,0.72,2.24,18.25,21.96,14.36,88.42,9.0,Medium,Medium,6.89,2484935.0,8.06,Yes
Company_00291,Technology,26,13221502.0,13.23,13.14,0.64,1.15,16.78,3.21,10.67,97.2,17.1,Low,Low,20.37,2644307.0,16.0,Yes
Company_00292,Technology,4,160538270.0,13.82,12.85,1.0,1.06,26.56,8.9,12.95,74.9,4.8,Medium,Low,14.21,18829539.0,14.33,Yes
Company_00293,Automobile,21,19578316.0,11.86,8.06,0.52,2.47,11.73,5.01,7.78,83.82,20.6,Medium,Medium,13.19,3345443.0,9.81,Yes
Company_00294,Retail,30,401809758.0,23.51,12.94,1.01,1.78,23.26,2.58,26.1,80.91,18.6,Medium,Low,15.46,48890895.0,12.26,Yes
Company_00295,Technology,8,32986239.0,22.62,22.38,1.65,2.31,25.77,9.69,29.94,91.82,11.5,High,Low,17.01,7278837.0,13.89,Yes
Company_00296,Manufacturing,19,306524591.0,21.91,10.41,0.8,1.36,18.54,7.05,34.15,81.16,16.7,Low,High,19.42,64549762.0,5.4,Yes
Company_00297,Automobile,13,15621569.0,3.68,6.57,0.63,1.18,17.51,35.0,1.01,87.22,13.4,Medium,Low,-0.33,1857023.0,11.11,Yes
Company_00298,Healthcare,20,119544962.0,7.71,9.45,0.72,1.05,7.37,6.43,4.33,71.59,16.5,Medium,Low,2.86,23289096.0,13.97,No
Company_00299,Energy,17,76461729.0,15.35,9.46,1.45,2.11,19.55,3.31,20.95,79.58,10.0,Medium,High,17.31,6368808.0,4.64,No
Company_00300,Technology,23,101911756.0,,16.88,0.81,2.37,23.48,1.5,27.35,80.39,11.3,Low,Low,24.3,28506581.0,13.8,Yes
Company_00301,Technology,28,113845505.0,16.65,18.01,0.54,2.07,35.94,3.08,18.27,90.77,13.1,Low,Low,14.01,32764739.0,13.42,Yes
Company_00302,Manufacturing,25,32751201.0,-12.0,3.13,1.17,1.43,5.01,5.91,-11.71,67.9,14.2,High,Medium,-0.41,9522441.0,7.83,No
Company_00303,Manufacturing,18,16436521.0,6.82,4.22,0.51,2.13,9.61,3.92,10.47,75.48,15.5,High,Medium,7.62,3691106.0,9.03,No
Company_00304,Energy,21,47882157.0,12.55,19.64,0.66,2.1,24.64,8.21,17.64,78.72,23.4,Low,Medium,10.44,8135617.0,7.2,Yes
Company_00305,FMCG,16,60436832.0,2.75,8.2,0.85,0.62,16.41,6.33,4.7,63.48,18.8,Medium,Medium,8.23,17226368.0,6.05,No
Company_00306,Real Estate,2,33480229.0,10.02,0.68,0.48,1.59,-9.31,2.22,7.71,77.38,11.1,High,High,9.62,2072338.0,5.73,No
Company_00307,Manufacturing,3,63303706.0,25.6,21.94,0.28,,19.77,3.83,33.84,83.29,4.1,Low,Medium,29.14,10677786.0,9.31,Yes
Company_00308,Financial Services,9,66168512.0,24.49,18.02,0.96,2.33,27.73,2.85,25.55,94.88,13.2,Medium,Low,15.54,16860046.0,11.5,Yes
Company_00309,Automobile,23,23069249.0,16.71,18.68,0.22,1.77,24.65,6.26,27.25,78.44,16.7,Low,Medium,32.04,3767875.0,8.05,Yes
Company_00310,Financial Services,26,69947754.0,17.02,17.92,0.45,1.87,11.58,6.62,12.75,79.96,13.6,Low,Low,13.07,17998839.0,14.48,Yes
Company_00311,Retail,3,39840851.0,10.06,22.44,1.15,1.66,25.0,3.38,9.1,,12.5,Medium,Low,18.71,11626808.0,10.52,Yes
Company_00312,Technology,20,27578576.0,19.53,6.11,0.94,1.87,7.67,1.72,13.17,77.62,13.4,Medium,Low,16.81,3085860.0,11.23,Yes
Company_00313,Technology,10,97640452.0,20.75,7.59,0.69,1.0,8.81,31.11,27.0,79.29,15.8,Medium,Low,30.37,9293845.0,17.57,Yes
Company_00314,Real Estate,10,25831133.0,13.23,7.45,0.46,1.45,17.16,6.17,17.73,79.58,12.4,Medium,Medium,18.36,7411425.0,9.82,Yes
Company_00315,Automobile,14,33914938.0,-0.16,4.36,0.59,0.54,15.55,6.16,5.17,80.56,10.7,High,Medium,10.87,3590806.0,7.7,No
Company_00316,FMCG,7,53157873.0,1.51,7.95,1.03,1.47,-1.29,1.48,1.32,83.1,5.0,Medium,High,15.1,11006524.0,3.51,Yes
Company_00317,Retail,16,160804265.0,17.29,8.35,0.7,2.03,11.89,8.0,23.93,77.97,14.1,Medium,Medium,15.55,25756113.0,9.02,Yes
Company_00318,Healthcare,20,58902850.0,8.27,2.87,0.38,1.36,6.98,9.98,13.6,81.13,18.7,High,Low,8.55,8213227.0,12.98,No
Company_00319,Healthcare,22,78340765.0,14.5,5.82,0.46,1.65,0.8,6.23,13.24,76.95,16.2,Medium,Medium,17.33,6462996.0,9.64,Yes
Company_00320,Financial Services,16,38823543.0,12.53,8.29,0.59,1.98,20.05,5.46,26.03,74.39,16.3,Medium,Medium,12.27,7487601.0,6.65,Yes
Company_00321,Manufacturing,19,46773033.0,16.03,16.25,0.92,3.23,23.91,5.46,18.23,90.52,14.5,Medium,Medium,16.89,5958906.0,9.74,Yes
Company_00322,FMCG,8,47965277.0,14.22,7.25,0.79,1.7,16.44,2.81,17.41,80.57,8.2,Medium,Medium,19.33,7790955.0,7.3,Yes
Company_00323,FMCG,27,64157007.0,14.14,14.16,0.38,2.19,16.61,3.18,21.44,76.04,17.3,Low,Medium,9.69,13604712.0,6.75,Yes
Company_00324,Financial Services,12,38878857.0,9.38,2.46,1.57,1.55,1.15,4.31,6.85,81.8,12.8,High,Low,10.9,11550957.0,10.75,No
Company_00325,Real Estate,9,156182143.0,-2.58,-8.0,0.5,1.98,-9.62,10.22,-0.66,86.23,8.7,High,High,2.61,21341062.0,4.69,No
Company_00326,FMCG,7,36409572.0,3.58,7.12,0.96,1.71,10.53,5.95,1.47,74.08,7.6,Medium,Medium,8.1,5383957.0,6.7,No
Company_00327,Manufacturing,9,11714976.0,19.71,8.29,0.45,1.55,9.98,3.09,14.39,84.5,5.6,Medium,Low,20.14,1718508.0,11.6,Yes
Company_00328,Energy,3,514605259.0,1.54,2.93,2.94,1.38,11.8,3.28,6.78,82.71,7.9,High,Medium,-1.49,83916212.0,6.95,No
Company_00329,Retail,20,37854869.0,-0.3,1.94,1.55,2.34,21.23,1.23,-13.97,79.31,13.6,High,High,1.84,6954976.0,3.98,No
Company_00330,Financial Services,17,152660626.0,5.26,4.62,0.49,1.94,11.81,6.7,-1.96,78.9,9.6,High,Medium,7.81,8798748.0,9.58,No
Company_00331,Retail,8,165024710.0,-4.13,1.15,0.79,1.09,-7.36,4.36,2.38,91.79,8.3,High,High,-1.86,42968407.0,5.79,No
Company_00332,Automobile,11,111659624.0,4.77,3.57,0.43,1.56,8.03,5.65,-2.34,76.14,11.1,High,Medium,15.52,21939899.0,9.8,No
Company_00333,Technology,13,42254036.0,26.96,6.14,0.62,1.28,2.93,35.0,25.33,82.35,12.9,Medium,Low,16.92,6599157.0,16.96,No
Company_00334,Technology,18,63796932.0,9.01,-1.67,0.95,2.24,-1.36,3.74,12.56,76.29,16.0,High,Low,19.85,3213878.0,11.02,No
Company_00335,Technology,8,16923265.0,9.03,-2.06,1.19,1.28,0.42,5.75,14.06,82.71,10.1,High,Low,7.17,2076946.0,18.28,No
Company_00336,Technology,23,271414891.0,12.08,21.96,0.38,2.27,26.7,3.32,17.15,,13.9,Low,Low,13.61,33290950.0,12.66,Yes
Company_00337,Telecommunications,9,24239606.0,18.25,10.7,0.5,2.32,9.09,4.49,24.31,89.98,11.2,Low,Low,21.51,5408879.0,11.68,Yes
Company_00338,FMCG,8,40294186.0,-1.96,14.19,1.26,1.77,22.45,2.66,-6.34,67.12,7.2,Medium,Medium,4.12,3626541.0,7.85,No
Company_00339,Manufacturing,5,54388978.0,15.93,9.62,1.55,1.95,2.1,2.45,20.98,84.31,6.4,High,Medium,0.88,4040722.0,6.26,No
Company_00340,Technology,4,45636107.0,5.49,7.49,0.49,1.51,13.93,1.55,4.65,74.32,5.7,Medium,Low,13.52,10662245.0,12.57,No
Company_00341,Manufacturing,20,28607837.0,11.28,,1.27,2.15,10.25,2.47,-2.79,92.92,13.6,Medium,Low,22.47,4871170.0,11.04,Yes
Company_00342,Manufacturing,16,163565120.0,8.97,12.17,0.38,1.11,18.67,5.82,20.82,81.96,15.8,Low,Medium,5.59,39434920.0,8.83,Yes
Company_00343,Healthcare,5,112141380.0,11.78,3.36,0.64,1.51,-1.21,4.08,11.1,61.13,9.7,High,Low,14.73,11585183.0,12.71,No
Company_00344,Retail,26,65743653.0,16.38,8.71,0.4,1.62,14.4,4.33,18.39,79.14,19.6,Medium,Low,21.74,5738024.0,13.84,Yes
Company_00345,Retail,10,35602039.0,15.35,11.9,0.6,2.31,24.95,3.73,12.52,84.24,14.0,Low,Medium,17.1,2384699.0,6.9,Yes
Company_00346,Energy,14,123551429.0,10.89,-0.27,2.14,2.52,-0.88,5.53,16.04,77.59,9.0,High,Medium,16.58,18641287.0,8.18,No
